title,price,promo,coupon,product_url,collection_date,brand,model_name,screen_size,operating_system,memory_storage_capacity,battery_capacity,battery_cell_composition,shape
"Fitpolo Smart Watches for Women Android & iPhone, Alexa Built-in [1.8"" HD Screen] IP68 Waterproof Fitness Watch with Bluetooth Call (Answer/Make), Heart Rate/Sleep/SpO2 Monitor, 105+ Sports Tracker",$59.95,"Thu, Jan 30",33% off coupon applied,https://www.amazon.com/Fitpolo-Fitness-Activity-Trackers-Android/dp/B0C4DJNMP9/ref=sr_1_100?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-100,2025-01-20 17:58:33,Data not available,Data not available,1.8 Inches,"Android 6.0 or above, iOS 9.0 or above",64 GB,300 Milliamp Hours,Lithium Polymer,Square
"Amazfit GTR 4 Smart Watch 46mm, GPS, Alexa Built-In, Bluetooth Calls & Text, 14-Day Battery, Heart Rate Sleep Monitoring, AI Fitness App & Sports Coach, 150+ Sports Modes, for Android iPhone, Black",$169.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Amazfit-Android-Dual-Band-Bluetooth-Battery/dp/B0B8YR3KZS/ref=sr_1_101?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-101,2025-01-20 17:58:33,Amazfit,Data not available,1.43 Inches,Zepp OS,2300 MB,Data not available,Lithium Polymer,Heart
"Military Smart Watch for Men with Call Function,Fitness Smartwatch for Android Phones and iPhone,Waterproof Fitness Tracker with Blood Oxygen/Heart Rate/Sleep/100+ Sport Modes, Watches for Men",$49.99,"Thu, Jan 30",30% off coupon applied,https://www.amazon.com/Military-Function-Fitness-Smartwatch-Waterproof/dp/B0DD3KT84H/ref=sr_1_102?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-102,2025-01-20 17:58:33,Data not available,Data not available,1.96 Inches,Smart android phones and iphone (Android 6.0 or iOS 8.0 or higher),128 MB,350 Milliamp Hours,Lithium Polymer,Square
"Smart Watch for Men Women (Answer/Make Call), 1.96"" HD Fitness Watch with 112+ Sport Mode, IP68 Waterproof Fitness Tracker with Pedometer/Calories/Sleep/Heart Rate Monitor, Smartwatch for Android iOS",$19.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Fitness-Waterproof-Pedometer-Calories-Smartwatch/dp/B0D474S77Z/ref=sr_1_103?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-103,2025-01-20 17:58:33,Motast,Y66,1.96 Inches,Data not available,1 GB,Data not available,Lithium Polymer,1
Smart Watch for Men Fitness Tracker: Make/Answer Call Military Smart Watches for Men Digital Mens Watches Running Waterproof Smartwatch Android Phones iPhone Samsung Compatible Heart Rate Monitor,$69.99,"Thu, Jan 30",21% off coupon applied,https://www.amazon.com/Smart-Watch-Men-Fitness-Tracker/dp/B0DHRWPD3Z/ref=sr_1_104?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-104,2025-01-20 17:58:33,Onaneag,Data not available,Data not available,Data not available,Data not available,Data not available,Lithium Polymer,Data not available
"Fitness Tracker, Smart Watches for Women with 24/7 Heart Rate Monitor, Sleep Tracker, Breathing Training, 1.47"" Fitness Watches for Women with 24 Sports Modes, Activity Tracker as Gift (4 Bands)",$49.99,"Thu, Jan 30",$15.00 off coupon applied,https://www.amazon.com/Fitness-Tracker-Breathing-Training-Activity/dp/B0DKJMMC2G/ref=sr_1_105?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-105,2025-01-20 17:58:33,RUXINGX,CS5 PRO,1.47 Inches,Android & iOS,Data not available,Data not available,Lithium Polymer,Rectangular
Smart Watch for Men Women Fitness: Waterproof Make/Answer Call Smart Watches for Men Digital Mens Watches Run Smartwatch Android Phones iPhone Samsung Compatible Heart Rate Monitor Step Tracker Black,$69.99,"Thu, Jan 30",27% off coupon applied,https://www.amazon.com/Smart-Watch-Men-Women-Fitness/dp/B0DJP73QWV/ref=sr_1_106?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-106,2025-01-20 17:58:33,Kimeag,Data not available,Data not available,Data not available,Data not available,Data not available,Lithium Polymer,Data not available
"Smart Watches for Men, Bluetooth Call Military Smart Watch, Waterproof Fitness Tracker with Heart Rate/Blood Oxygen/Sleep Monitor/124 Sports Modes, Tactical Watch for Android Phones & iPhone (Black)",$39.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI4MTY0MjM0MjgyOTMyOjE3MzczOTIzMTE6c3BfbXRmOjMwMDYxODMwODc3NTYwMjo6MDo6&url=%2FWatches-Bluetooth-Military-Waterproof-Tactical%2Fdp%2FB0DF71FLHG%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392311%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:58:33,Data not available,Data not available,1.52 Inches,with most iOS 9.0 and Android 6.0 and above,128 MB,410 Milliamp Hours,Lithium Polymer,Round
"Military Smart Watch for Men(Answer/Dial Calls),100 Sports Modes, 5ATM Waterproof Fitness Watch with Heart Rate/SpO2/Blood Pressure for Android and iOS,1.39''HD DIY Screen Smartwatch Black",$55.99,"Thu, Jan 30",25% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI4MTY0MjM0MjgyOTMyOjE3MzczOTIzMTE6c3BfbXRmOjMwMDYwODQ0MTAzNjEwMjo6MDo6&url=%2FMilitary-Waterproof-Fitness-Pressure-Smartwatch%2Fdp%2FB0BYRMQ3NJ%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392311%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:58:33,SUNKTA,Data not available,1.39 Inches,Android,128 MB,400 Milliamp Hours,Lithium Polymer,Round
"Michael Kors Men's or Women's Gen 6 44mm Touchscreen Smart Watch with Alexa Built-In, Fitness Tracker, Sleep Tracker, GPS, Music Control, Smartphone Notifications (Model: MKT5134V)",$174.99,Jan 23 - 27,No coupon,https://www.amazon.com/Michael-Touchscreen-Fitness-Smartphone-Notifications/dp/B09CWSZ4B6/ref=sr_1_109?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-109,2025-01-20 17:58:33,Michael Kors,GEN 6 BRADSHAW,44 Millimeters,"Android,Ios",Data not available,Data not available,Lithium Ion,Round
"Smart Watch, 1.85""HD Smartwatches for Men Women (Answer/Make Calls), 100+ Sport Modes with Fitness Tracker Watch, Heart Rate/Sleep Monitor, IP68 Waterproof Activity Tracker, Smartwatch for Android iOS",$19.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Smartwatches-Fitness-Waterproof-Activity-Smartwatch/dp/B0DBLWM3NF/ref=sr_1_110?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-110,2025-01-20 17:58:33,DUSONLAP,MT65,1.85 Inches,watchOS 5,Data not available,Data not available,Lithium Polymer,Round
"[3 Watch Bands] Smart Watch, 1.27"" Smart Watches for Women Men(Answer/Make Call), Fitness Watches with Heart Rate/Sleep/Sp02/Steps Monitor, 120+ Sports Modes, IP68 Waterproof Activity Trackers for IOS",$23.99,"Thu, Jan 30",$5.00 off coupon applied,https://www.amazon.com/Watches-Fitness-Waterproof-Activity-Trackers/dp/B0D9XFQ2BY/ref=sr_1_111?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-111,2025-01-20 17:58:33,Data not available,Data not available,1.27 Inches,Compatible with iOS & Android,128 MB,250 Milliamp Hours,Lithium Polymer,Round
"Smart Watch, 1.85"" Smartwatch for Men Women (Answer/Make Call), Heart Rate, Sleep Monitor, Pedometer, Spo2, Activity Tracker, IP68 Waterproof Fitness Watch for Android iOS (Black)",$159.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Smartwatch-Monitor-Pedometer-Activity-Waterproof/dp/B0DQ842F13/ref=sr_1_112?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-112,2025-01-20 17:58:33,Data not available,Data not available,1.85 Inches,Android Wear 2.0,128 MB,350 Milliamp Hours,Lithium Polymer,Rectangular
"Smart Watch for Women Android & iPhone, Alexa Built-in, 1.8"" Touch Screen Fitness Tracker with Answer/Make Calls, IP68 Waterproof Heart Rate/Sleep/SpO2 Monitor, Pedometer, 100+ Sport Modes",$59.99,"Thu, Jan 30",35% off coupon applied,https://www.amazon.com/Receive-Fitness-Tracking-Waterproof-Smartwatch/dp/B0BFQ5PK63/ref=sr_1_113?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-113,2025-01-20 17:58:33,Data not available,Data not available,1.8 Inches,android & ios,512 MB,300 Milliamp Hours,Lithium Polymer,Square
"Smart Watch for Men Women (Answer/Make Call), 1.57” Fitness Tracker 113+ Sports Smartwatch, Heart Rate/Sleep Monitor/Pedometer/Calories Fitness Watch, IP68 Waterproof Activity Tracker for Android iOS",$42.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Smartwatch-Pedometer-Calories-Waterproof-Activity/dp/B0DFCJ9LFX/ref=sr_1_114?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-114,2025-01-20 17:58:33,Soudorv,Data not available,1.57 Inches,Android,1 GB,300 Milliamp Hours,Lithium Polymer,Data not available
"Smart Watches for Women, Android Smart Watch for Phones (Make Calls), 1.85"" HD Fitness Tracker Watch with Blood Pressure/Heart Rate/Sleep Monitor, 110+ Sport Modes Fitness Watches for Women/Men",$49.99,"Thu, Jan 30",$20.00 off coupon applied,https://www.amazon.com/Watches-Android-Fitness-Tracker-Pressure/dp/B0D98165TB/ref=sr_1_115?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-115,2025-01-20 17:58:33,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Smart Watch for Women, Alexa Built-in, Answer/Make Calls, 1.83"" Fitness Tracker Watch with Heart Rate Monitor, Sleep Tracker, Pedometer, IP68 Waterproof, Smartwatch Compatible Android iOS",$29.99,No promotion,20% off coupon applied,https://www.amazon.com/TOOBUR-Pedometer-Waterproof-Smartwatch-Compatible/dp/B0D7HJBBN7/ref=sr_1_116?dib=eyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk&dib_tag=se&keywords=smart+watch&qid=1737392311&sr=8-116,2025-01-20 17:58:33,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
Smart Watch for Men Women Compatible with iPhone Samsung Android Phone 1.69 inch Full Touch Screen IP68 Waterproof Bluetooh Fitness Tracker Heart Rate/Sleep Monitor (Black),$18.99,"Thu, Jan 30",$4.00 off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI4MTY0MjM0MjgyOTMyOjE3MzczOTIzMTE6c3BfYnRmOjMwMDYzNDE1NDAxMTMwMjo6MDo6&url=%2FTORJALPH-Compatible-Samsung-Waterproof-Bluetooh%2Fdp%2FB09TR2NNJS%2Fref%3Dsr_1_117_sspa%3Fdib%3DeyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392311%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:58:33,TORJALPH,Data not available,1.69 Inches,"Android, iOS",Data not available,2.3E+2 Milliamp Hours,Lithium Ion,Rectangular
"IAMJOY Smart Health Wristband, Wearable Activity & Fitness Tracker for Multi-Sport Mode, All-Day Automatic Continuous Monitoring of Health Data, Improve Sleep, Stress & Wellness, with Free App, Black",$188.22,"Thu, Jan 30",15% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI4MTY0MjM0MjgyOTMyOjE3MzczOTIzMTE6c3BfYnRmOjMwMDQ4MDc3MDg0NDEwMjo6MDo6&url=%2FIAMJOY-Wristband-Multi-Sport-Continuous-Monitoring%2Fdp%2FB0DGKYHDW4%2Fref%3Dsr_1_118_sspa%3Fdib%3DeyJ2IjoiMSJ9.AYz4wI6Y4T4C5wvedKcv7ACg3NxLRqwVCV7epQO2utF1NvZGQikWEUvk65QtLM0SnEuVgfDAlU36cwvJMrRAPZdiE7qEd1jAGPhVKwGJn4SpeinGH016xkNmTMvXrEUeeH0NDFEVGWuHQR83h1KcBptrnAXh44aICazbgm2nEsHOXhen0to-oyhzYWfzio1vi-H1usGMHa-6GaMv2XRkvAFCVkhYGC7kMkTFaLwg8h0.ZFxT_ms4whSi-GJ1R-wNFCtAOYhePoqpWOv5-nbpIJk%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392311%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:58:33,IAMJOY,Data not available,Data not available,Android & iOS,Data not available,Data not available,Lithium Ion,Round
"Cute Clover Band Compatible with Apple Watch Bands for Women 40mm 41mm 38mm Series 10 9 Ultra SE 8 7 6 5 4 3 2 1, Luxury Sparkle Diamond Replacement Bracelet Wristband for iWatch",$15.88,"Thu, Jan 30",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MjU3MDA5MDMxOTI1MTA6MTczNzM5MjMyMDpzcF9hdGZfbmV4dDozMDAzMjcwOTM4MDM2MDI6OjA6Og&url=%2FCompatible-Sparkle-Replacement-Bracelet-Wristband%2Fdp%2FB0D86JZRGM%2Fref%3Dsr_1_113_sspa%3Fdib%3DeyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392320%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:58:41,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"BENIO Smart Watch, Health Fitness Tracker Watch for Men Women IP68 Waterproof, Multi-Sport Mode Activity Tracker, Heart Rate/SpO2/Sleep/Stress Pedometer Step Calorie Counter for Android & iPhone",$23.09,"Tue, Feb 4",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MjU3MDA5MDMxOTI1MTA6MTczNzM5MjMyMDpzcF9hdGZfbmV4dDozMDA0NDA0MTgzMDQyMDI6OjA6Og&url=%2FBENIO-Waterproof-Multi-Sport-Activity-Pedometer%2Fdp%2FB0DBHG6NSQ%2Fref%3Dsr_1_114_sspa%3Fdib%3DeyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392320%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:58:41,BENIO,Data not available,1.39 Inches,BENIO Fit APP,Data not available,240 Milliamp Hours,Lithium Polymer,Round
"WalkerFit Smart Watch for Men- Answer/Dial Calls with 110 Sport Models,IP68 Waterproof Fitness Watch with Heart Rate Monitor,Android Smart Watch for iPhone Compatible, 1.43"" AMOLED Display, Steel Band",$46.74,"Fri, Jan 31",No coupon,https://www.amazon.com/WalkerFit-Waterproof-Fitness-Monitor-Compatible/dp/B0CRVFK8W5/ref=sr_1_115?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-115,2025-01-20 17:58:41,WalkerFit,Data not available,1.43 Inches,Android Wear 2.9,Data not available,4.1E+2 Milliamp Hours,Lithium Polymer,Round
